branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,129.164,16384,8520191,246,18,0,10,0,175,18,8520439,8520419,16384,15,0,1879
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.229,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1860
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,129.633,16384,8520174,246,1,0,1,0,18,1,8520420,8520419,16384,10,0,1903
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.895,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1851
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.748,16384,8520178,247,5,1,4,0,41,6,8520424,8520419,16384,6,0,1873
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,119.379,16384,8520184,247,11,1,6,0,128,12,8520429,8520419,16384,13,0,1871
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,120.201,16384,8520176,247,3,1,3,0,52,4,8520422,8520419,16384,7,0,1834
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,120.564,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1905
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,119.076,16384,8520174,246,1,0,1,0,14,1,8520420,8520419,16384,1,0,1886
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,119.418,16384,8520185,247,12,1,5,0,137,13,8520433,8520419,16384,15,0,1851
